CompanyID,Company,Rating,Title,Review,Response,ReviewDate,ExperienceDate
1,Mindfactory,1,My account has been suspended because I…,My account has been suspended because I sent criticism via email,NaN,2023-07-08,2023-01-09
1,Mindfactory,2,Article no longer available RME,"My motherboard was defective so I wanted it replaced. However, the price of the mainboard has risen over time and Mindfactory said they no longer had any in stock, although the product was still in stock and sold on their own website. I was then given credit for the original prize. It's a shame that products can only be exchanged if the price remains the same.",NaN,2022-10-25,2022-06-10
1,Mindfactory,1,"Returns are too slow, Service Level Gold is a scam, Reviews are censored","First of all, the whole premise of ""Service Level Gold"" is laughable. For €4,90 you can buy ""Service Level Gold"", which is essentially the exact same service they are forced to provide by German Law anyways (Gewährleistung). Next, when you want to return something, they first try to bribe you with a €5 discount to do a return to manufacturer instead, even though they are legally required to offer a return to vendor.Then, when you do a return it is just an excruciatingly slow process. I got broken RAM from Mindfactory, so i returned them. 3 business days for them to arrive at Mindfactory, another 2 business days for Mindfactory to ""check"" the return (why does that take so long?) and then another 3 business days to actually receive the parts. And then, to top it all off, one of the two new RAM modules I got was broken again. I asked if this time they could send me the replacement parts in advance, so I can at least work with the one functioning RAM module and my PC won't be out of commission for another week. Mindfactory declined. The joke about it is that the manufacturer actually does offer sending replacement parts in advance, so I'm better off just talking to the manufacturer than to Mindfactory... (wasn't this exactly what ""Service Level Gold"" is designed to prevent?)Edit: I originally gave them 2 stars, but now they just deleted my product review where I warned that the RAM appear to be plagued by defective modules (since I had received 3 defective modules out of 4). The phony excuse for the review deletion was that I couldn't have tested the product if it was defective. Great, right? You can't report that a product is plagued with faults because it's too faulty to make an opinion about. Plus, it's not even true because I was able to work with the 1 functioning module while I'm waiting for a Corsair's RMA procedure. You just lost one more star for censoring negative reviews, Mindfactory.Edit2: They allowed me to rewrite my review.",NaN,2023-03-01,2023-01-27
1,Mindfactory,5,quick help where it is needed,"Just recently I bourght a brand new 7900XTX from Mindfactory and this is where my tale begins. The order itself was send very quickly and arrived in just a few days, sometime around christmas. I went on vacation that week and hadn't had time to put it into my system so afterwarts I was suprised to see that the backplate was severly bend (seems to have been a production issue). So I asked the support, sent it back and within literally a day they sent me a new card. So far so good. The new card arrived, I plugged it in ... and it blew up ... unlucky. Sent the card back and again, basically as soon as they got the card, they (in this case) gave me the money back so that I was able to order a diffrent brand. Thank you guys so much, after that shock the quick help really was a relief.",NaN,2023-01-24,2022-12-11
1,Mindfactory,5,Would give 6 stars if I could.,"Would give 6 stars if I could.I've ordered multiple times in the past with Mindfactory, as the prices are usually cheaper than at other online retailers. My order was always quickly dealt with and shipped the same day. They offer many payment options.Their website is well-ordered and has many filtering options. To me, it is literally one of the easiest places to find a specific PC component. My recent experience was the cherry on top: I ordered after their Christmas deadline, they told me to not expect the package by Christmas. They still managed to ship on the morning of the 24th.However, I wanted to return the order because I ordered a wrong part. Returning the order was dead easy. Clicking a *single* button on their website to print my package label and my money was returned to my PayPal two days later without having to contact any customer service at all.If I could suggest one improvement, I'd allow users to stay logged in for longer than until the end of the day.",NaN,2023-01-03,2022-12-19
1,Mindfactory,1,Order somewhere else if you value your time!,Never again. I ordered and paid over a week ago and it is still not shipped. The telephone hotline only has a prerecorded message that asks you to write them an email. The Whatsapp number is offline. everything looks to be just a show for people who don't know better to give the illusion that this is a serious website before they get their money.They may be 2% cheaper than other places but the experience is not worth it imo.,NaN,2022-12-05,2022-11-25
1,Mindfactory,2,Article no longer available RME,"My motherboard was defective so I wanted it replaced. However, the price of the mainboard has risen over time and Mindfactory said they no longer had any in stock, although the product was still in stock and sold on their own website. I was then given credit for the original prize. It's a shame that products can only be exchanged if the price remains the same.",NaN,2022-10-25,2022-06-10
1,Mindfactory,5,rtx 4090,orderd my rtx 4090 gigabyte oc version it caim literally the next day thank you mindfactory for your fast work,NaN,2022-10-14,2022-10-13
1,Mindfactory,5,I placed a wrong order and the WhatsApp guys were super quick to help,"I placed a wrong order (forgot to add a thermalpaste to my new CPU and RAM bundle) and the guys on WhatsApp were super quick to help. Good prices, helpful staff - I like this Store!",NaN,2022-09-30,2022-09-30
1,Mindfactory,1,"Poor customer service, all info I provided ignored. Then ignored my emails.","This was a retailer I used to recommend but after the experience and resulting dismissive attitude from their customer support, I have to say stay well away, as sad as I am to say that.I ordreded a graphics card last year and the experience was great. However, recently, the card has showed a vertical line of graphic corruption. It happens 3 times in 2 months and I kept dates and all methods of troubleshooting I tried (none worked, but it would disappear on it's own accord). Got in contact with a rep who was very responsive. I filled in the rma and also included a print out of the email conversation and photo evidence of the issue along with the graphics card (post at my own expense).The card was sent straight back to me without explanation and I had to contact customer support to even get a reason. The reason being, they couldn't replicate it, so the issue must not exist. The fact I effecitvely got called a liar is insulting. I provided extensive detail on the issue and photos, just so they could all be ignored.They should have contacted me by email or phone before sending it back for more detail from me. I'm now stuck with a graphics card that could be at the start of further issues with it, the issue I have should never happen on a GPU, it's doesn't matter if Mindfactory couldn't replicate it.Since I got the card back from them, all further emails to mindfactory have been ignored (I sent one a week ago and no reply).Very sad and disappointed by this ordeal.",NaN,2022-08-30,2022-08-30
1,Mindfactory,5,Customer service is a dream,"I have recently contacted Mindfactory with many questions with regards to having them build a new PC for me.  The young man who helped me was very knowledgeable and patient.  Before calling, I had a vague idea of what I wanted based off suggestions from friends.  The employee went through all of my shopping cart items with me and talked over the pros and cons of each item and discussed possible compatibility issues and suitability for my usecase.  In the end, I felt very confident with my purchases and am looking forward to receiving the built computer soon.  I wish all customer service could be this good!  I will be sure to update this review if needbe once I receive the computer, but at this point in time, it is well worth the 5-star review.","Dear Sharla Field,thank you very much for your positive Feedback and kind words. We are pleased to hear, that you had a great shopping experience. We look forward to welcome you as our customer again.Best RegardsYour Mindfactory Team",2022-07-13,2022-07-13
1,Mindfactory,2,Sometimes usable,Some competitive prices occasionally.full of products that arent covered by warranty and shouldnt be sold as new and in naother fashion.to give examples WD Blue HDD's that were replaced and lost their warranty already.GPU's that dont have warranty outside of NA you send in defective devices they state everything is fine and external support (Nvidia) finds the behaviour very much defective,NaN,2022-04-12,2022-04-12
1,Mindfactory,5,Hello Mindfactory 😊I just have one…,"Hello Mindfactory 😊I just have one question, I ordered some pc parts yesterday and I paid 690e but In the mean time some parts got little bit more expensive does that mean I now need to pay more (new price) thanks for answering have good day.","Hello Carry Potter Potter,the price at the time of purchase applies, so of course you don't have to pay more.Have a good day and best regardsYour Mindfactory Team",2022-03-29,2022-03-29
1,Mindfactory,1,"Missing components, zero support.","Sold me an x399 MSI Creation motherboard with the SLI bridge missing along with an RGB cable, did not return my email when I reached out. Won't be doing business with them again.","Dear customer,we are very sorry to hear that you are not satisfied with our service. We usually answer our Mails very fast, so we probably did not receive your mail. If you provide us with your invoice number or customer number we can check if there are any unanswered mails from you. The Reference number can only be seen by us and Trustpilot. We look forward to hearing from you. Best Regards Your Mindfactory Team",2022-03-21,2022-03-21
1,Mindfactory,1,Trash company,Trash company! Don t buy from them!!!!,"Hello Pew Diepue,unfortunately we can't tell from this review what exactly the problem seems to be. We also can't find a customer account under this name. You are welcome to enclose your customer number or transaction number as a reference number with this review, then we will have a look at your case. The reference number is only visible to our employees and to Trustpilot itself.Best regards,Mindfactory Team",2022-03-11,2022-03-11
1,Mindfactory,5,I've had nothing but good experiences…,I've had nothing but good experiences so far. I bought almost all of my pc components for my pc build from Mindfactory and the delivery was very fast on all of them. Unfortunately my cpu arrived with a bent pin but it got replaced immediately after sending it in and sending back my pc case was a very quick process as well.,"Dear Jin, thank you for your positive Feedback and kind words. We are pleased to hear, that the delivery and our service went well and look forward to welcome you as our customer again, soon. Best regards Your Mindfactory Team",2022-02-20,2022-02-20
1,Mindfactory,1,I have to keep the item I bought even…,I have to keep the item I bought even tho I wanted to refund it to buy a different item. They sended me the parts in 2 deliveries (the second one came a week later) because 2 of the 8 items I bought weren't in stock. 1100 euros gone for a graphic card I'm not happy with and I have to live with this setup now because I was 1 day over the 14 days refund policy.  No goodwill towards customers by this company.,NaN,2022-02-13,2022-02-13
1,Mindfactory,1,My Account got blocked once I returned…,"My Account got blocked once I returned an item. I thought that mindfactory was a good and serious onlineshop but I noticed that many people have had this problem. So if you buy something at mindfactory, be sure you dont want to send it back, otherwise your account will be blocked aswell. I will definitely never recommend mindfactory to anyone again. Just buy somwhere else, the customer support will be 100% better than at mindfactory.",NaN,2021-12-17,2021-12-17
1,Mindfactory,1,Blocked account without any notice…,Blocked account without any notice after i returned a defect GPU. Had the Account for over 7 Years without any problems.Contacted customer support because i sincerely thought it might have been a mistake and got the answer other reviewers have posted below. No further elaboration. This is not only unprofessional but also shows a blatant disregard of consumers rights.,NaN,2021-12-15,2021-12-15
1,Mindfactory,5,I am an happy customer!!,"As many others do before buying something i went to check the reviews online about mindfactory, well that made me a bit confused. So much positive and negative stuff that it was hard to decide something. Eventually i decided to let mindfactory build a pc for me. I got in contact with them because i wasnt sure if they would install the os for me and they said i just needed to put windows on my order together with the building service. I did my order on a monday and for my surprise my pc arrived on friday!! In the box was my pc and other boxes from my different parts (gpu, motherboard...) together with the unused materials. Connected the pc, went through the 1st time configuration of windows and in under 10 minutes my pc was ready to go!! I usually dont do reviews but i decided that this guys deserve it! Very competitive prices, the build is perfect, they even installed the extra fans that i ordered on the place that i wanted!( Yes, because you can ask for specific stuff when you are closing the order!) Cable management is also very well done! What more can i say, im really happy with my new pc and they just won a new costumer!! Thanks mindfactory, i will recomend you from now on and i really loved that you offer the building of the pc for people like me that prefer to choose the parts and not build the pc themselves. For me a clear 5 stars! Speed, eficiency, amazing amount of hardware to choose and most important care for the pcs they build! Thanks once again!","Dear Customer, thank you very much for your positive Feedback and kind words. We are pleased to hear, that you had a great shopping experience and that the pc is to your liking. We look forward to welcome you as our customer again.Best regards Your Mindfactory Team",2021-12-01,2021-12-01
1,Mindfactory,5,They was fast.,They was fast.2 days shipping.Recommanded.Im happy.,"Dear Halász Zoltán,thank you for your positive Feedback. We are pleased to hear, that the delivery went well and look forward to welcome you as our customer again, soon. Best regards Your Mindfactory Team",2021-09-11,2021-09-11
1,Mindfactory,1,They blocked my account...,"Blocked my account after I returend a wrong send article. Asked by email, what was the reason for that and that was the answer:""Unfortunately, after careful consideration, we decided to end business relationships with you.We will not comment on the reasons and ask youpolitely to refrain from further inquiries in our company.""Terrible! I don't recommend it!",NaN,2021-09-03,2021-09-03
1,Mindfactory,1,Dont Buy anything from this Store!,"As you might have already seen by the bad reviews left out there on this Store i'd like to add another one although i don't think i would be the last one, i really hope that people would check the reviews before buying online! i ordered an item from these people and payed extra to make sure i get that item sooner their delivery is expensive asf! even thou i payed over 200 euroes and plus 40 euroes for the fast delivery i have not got the package anyway i called UPS they say they dont have any package, i tried to call their customer service for now two days straight and no answer! they dont pick up the phone or answer their emails! people if you like donating money you go ahead and buy stuff from them but i'd suggest looking the way around and go for Amazon or other companies if there was a worse than one star id put that absolutely horse s***! DONT BUY FROM THEM! this has been going on for 3 weeks now and still when  i finnally got to talk to  them they insisted that i've recieved the item and actually send me a UPS file stating that they have delivered the item when i read the file the adress was wrong, the name was wrong, even the street number was wrong these people don't want to work! and it took them two more weeks for those two whole weeks they would play ping pong with UPS and me they would say please call UPS they have your package then me being naive spending actuall money calling for the 20th time UPS they would still say it's not here or they would say it has been delievered. When they found out their mistake it took them another week to refund the money. What a complete full of clowns this Store has. DO NOT BUY FROM THEM! and when i placed the order it said it was on Stock otherways i would not have waited.","Hello Mr. Burazz,that we did not ship your package immediately is probably due to the fact that the articles were not here yet. We differentiate in our shop between products on stock and products available. If products are available we need to get them delivered to our warehouse first which can take 3-5 working days. So if you chose an express delivery make sure that the articles are on stock. Of course we cannot say for sure what the problem was, since you did not give us any reference number. Best regards Your Mindfactory Team",2022-02-14,2021-08-28
1,Mindfactory,1,Same BS 10 years apart,"Gonna post this in English. Had my first order with this so called ""professional"" Shop 10 years ago. At the time of the order ALL of the items were available and ready to be shipped. As I payed right away and was waiting for the shipping confirmation days passed by. I thought that is odd. Checking on the order, there was NO information, neither did I get an email. I had to contact the damn shop to find out why my order isn't being shipped. Now after 10 years I thought... maybe they have gotten the hang of it. Who knows, RIGHT?! PAH! 4 Items in the order. ALL were available at the time of order. Payed right away. Days pass by without a shipping confirmation. ODD, seems like a deja vu. Checking on the order in the account, all it was saying, payed, no other information. ONCE AGAIN, I have to contact them. 2 days pass to get a reply. Telling me almost all of my order is not in stock at the moment and I have to wait. Corona is no excuse here! Not if the same exact thing happens 10 years apart. That being said, what frustrates me the most is, that I have to dig into why my freaking order isnt being shipped rather then them telling me. WHAT THE ACTUAL FUDGE KINDA Costumer service is this!!!STAY AWAY if you can.","Dear Customer,we differentiate between goods in stock and goods available. Available goods must first be delivered to us from the external warehouse, this can take 3-5 working days. This is followed by a delivery time of 1-3 working days. We also clearly explain the difference between goods in stock and goods available on our website.Best regardsYour Mindfactory Team",2021-08-23,2021-08-23
1,Mindfactory,1,Changing articles in the middle of the order,"I ordered 4 PC components. When i checked my order i found out that they are sending me different components. I emailed them trying to return the items but they are stalling the process. . I don't want the parts because it is not what I have originally ordered, I just want to return them in the 14-day period and get my money back. But they are delaying and not responding to my last email.","Dear Mr. Kondov,you can of course return the products within two weeks if ou got wrong ones. If you didn't get a reply from us, we may have not gotten your email. Please just write again, maybe use a different mail provider. Best regardsYour Mindfactory Team",2021-08-12,2021-08-12
1,Mindfactory,1,No way to treat customers,"After having my account for almost 5 years and spending >3000€ on a handful of orders my account got blocked after returning one (1!) unopened item, after receiving it, because I changed my mind about it. After sending an e-mail to the support they said they will not elaborate. Highly unprofessional behavior to block a customer just because he used the return policy",NaN,2021-08-09,2021-08-09
1,Mindfactory,1,Blocked my account after I returend a…,"Blocked my account after I returend a wrong send article. I called customer service ""Can not talk on the phone about that"". Than I ask in the email ""Sorry we can not tell"". Strangest store ever don't buy there...",NaN,2021-07-12,2021-07-12
1,Mindfactory,1,Terrible shop,"Terrible business, poor communication. It takes 10 days to get to Germany. They cancel the already running and sent order themselves. It then keeps you money for 14 days.Terrible business, I do not recommend shopping.","Dear Jan, we are very sorry to hear that you are not satisfied with our service. We usually answer our Mails very fast. If you provide us with your invoice number or customer number we can check what exactly the problem was and why the order was cancelled. The Reference number can only be seen by us and Trustpilot. We look forward to hearing from you. Best Regards Your Mindfactory Team",2021-06-25,2021-06-25
1,Mindfactory,1,Miserable service!,Miserable service. I ordered 4 PC components. After testing and multiple parts exchanges I get to test the PC. It makes weird electric noises in some of the components and I decided to send everything back. Of course the 15 days no-questions return was already over... Result: They sent me back all the components saying the did whatever kind of test and they are presumably perfectly working... Completely DISAPPOINTED with the service. LAST TIME AND NOT RECOMMENDED,"Dear Customer,we are sorry to hear that the ordered devices didn't work properly. If things are broken you can return them even if the 14 days return is over. It seems that our technicians testet the parts and there are working properly. Maybe it is a mistake in your system? You can also contact our technicians again to ask for help. You can reach them via technikteam@mindfactory.de.Best regardsYour Mindfactory Team",2021-06-21,2021-06-21
1,Mindfactory,1,"Can't edit address, customer service didn't reply","Wanted to buy something and was forced to put in a billing address. The billing address didn't allow for any ""c/o"" which is needed for my address. Then confirmed because I wasn't warned that it couldn't be changed later. Next window, I see that the shipping address was automatically set the same as the billing address and now both couldn't be changed.  After contacting customer support they also couldn't help and asked for confirmation that they should ship nonetheless. Gave them confirmation and didn't hear anything from them. Order on pause for two days. Then I called and they told me it's still on pause and they could confirm shipping now to send it out. Seems like someone didn't check my email confirming that it should be sent out that I had already sent two days ago. 0 empathy or explanation from their side. Super inconvenient.",NaN,2021-05-28,2021-05-28
1,Mindfactory,1,My review here was removed,"My review here was removed, when I claimed that they scalp people by raising the prices because of demand. This company raises GPU prices because of a shortage and they use that to their advantage. Lovely business model to remove truthful reviews. Keep up the great work","Dear Mr. Oczkowski,our prices are related to the current situation and are not unreasonable. As you already claimed, there is an increase in demand and a massive shortage of graphic cards. Both of that leads to an increase in prices. This is how it works in a market economy. It is not us who raises the prices, it is simply owed to the current situation.Best regardsYour Mindfactory Team",2021-05-27,2021-05-27
1,Mindfactory,1,Wish no one made a mistake,"If they make a mistake you have a problem. Goods ordered via the web, paid for. Nevertheless, neither after inquiries the status of the order, nor in 4 weeks not delivered. Order canceled, the whole ""purchase"" cost me 1 day of correspondence and 50Eur.Any willingness on the part of the company to solve the problem = 0. Apologize = 0. At least they respond quickly to emails.",NaN,2021-04-28,2021-04-28
1,Mindfactory,1,Selling GPUs at scalper prices.,NaN,NaN,2021-04-01,2021-04-01
1,Mindfactory,4,Solid hardware provider,"Solid hardware provider. Overall competitive and good service. Nice website.That being said, I noticed that I did not order much from them recently, mostly because I could always find deals just a little cheaper elsewhere. Competition is fierce in this field, I guess","Dear Melki,thank you for your positive feedback. We are pleased to hear, that you like our service and website and look forward to welcome you as our customer again, soon. Best regards Your Mindfactory Team",2021-03-24,2021-03-24
1,Mindfactory,1,Their value is dog water.,NaN,"Dear Abel Mosonyi,if you would be so kind to specify your problem? Maybe we can help then. I also can't find a customer account under your name. And please overthink your wording, this is not  appropriate and will get you nowhere in life. Lots of loveYour Mindfactory Team",2021-03-20,2021-03-20
1,Mindfactory,5,I know why I only order there,"The delivery times are good, the prices are good, but what really caused to me write a review is the customer service. I've dealt with them three times by now, and they are simply awesome. Fast responses, very obliging and accomodating. As a recent example, yesterday I ordered a CPU-cooler and to my dismay had to realize that some screws were missing that I would need to mount the cooler (my mistake, somehow lost them). Contacted them and they told me they'll just send me some free of charge. Over the years haven't had a single negative experience with them. All in all, best German computer shop I know.","Dear Mr. Schiff,thank you for your positive Feedback and kind words. We are pleased to hear, that our service could meet your expectations and that we could help you. We look forward to welcome you as our customer again, soon. Best regardsYour Mindfactory Team",2021-02-25,2021-02-25
1,Mindfactory,1,Horrible customer service,"Ordered more than a week ago. Package arrived a few days ago at destination city, but for some reason went on to leave Germany and is on the way to Austria. I need the components really soon and can't wait anymore longer, so I contacted the customer service to find a solution, but the customer service guy couldn't care less. So now, in order to get what I ordered in time, I have to order somewhere else AND I have to pay for sending back the Mindfactory package, regardless of it's not being my fault... Thumbs up Mindfactory, you can be sure I won't ever recommend you.","Dear A.S.,we are sorry to hear that you are not pleased with our service. I cannot explain why your package is on its way to Austria, since we only ship to Germany, that is probably a mistake from DHL. Please send an email to logistik@mindfactory.de or contact the customer support from DHL. Best regardsYour Mindfactory Team",2021-02-16,2021-02-16
1,Mindfactory,5,Mindfactory,"Best market prices, super-fast delivery!","Dear customer,thank you for your kind words. We would be very happy to have you as a customer in the future as well.Kind regardsThe Mindfactory Team",2021-02-05,2021-02-05
1,Mindfactory,2,I ordered AMD Ryzen 7 5800x from them…,"I ordered AMD Ryzen 7 5800x from them and also added gold service for5 euros where they arsupposed to quickly ship your order and so on. Three days later my order has not shipped yet.Edit: after receiving a reply from Mindfactory here I checked my spam and found a tracking link for my CPU, it should arrive today. I will then update my review","Dear Mr. Hamzaoui,your order was placed on February 1st and got shipped on the same day. Did you not get a shipping confirmation? You should have gotten it via email. If you did not receive the email and want to know your tracking number you can contact us at info@mindfactory.de, then we can send you the shipping confirmation again.Best regardsYour Mindfactory Team",2021-02-03,2021-02-02
1,Mindfactory,5,Amazing shop,"Amazing shop. They had everything I needed at great price. Their costumer service was really quick, the parts I ordered came in 4 working days. If I could find any bad thing is that shipping is a little too much expensive but everything else is 10/10.","Dear Nejc,thank you for your positive Feedback. We are pleased to hear, that the delivery and our service went well and look forward to welcome you as our customer again, soon. Best regards Your Mindfactory Team",2021-02-02,2021-02-02
1,Mindfactory,5,"Good delivery, fast refunding","I ordered a set of PC components for building a gaming PC last two weeks from Mindfactory AG. The delivery was reasonable on-time and there was no goods damage. I am satisfied with what I ordered. However, I returned some components due to better models, which Mindfactory AG does not offer. They did refund me in a reasonable time frame.","Dear Customer,thank you for your positive Feedback and kind words. We are pleased to hear, that the delivery and our service went well and look forward to welcome you as our customer again, soon.Best regardsYour Mindfactory Team",2020-12-15,2020-12-15
1,Mindfactory,1,I ordered something to a wrong address…,"I ordered something to a wrong address cuz i made a typo, my product got back to them and i didnt hear anything from them since. When i try to contact them by phone they are always unavailable and if i try to send them an email i just get a mail back that this address doesnt exist","Dear customer,when an adress cannot be identified, it is the normal procedure that the package gets sent back to us. Thusly, we sent your money back and put the article back into our system.With kind regardsThe Mindfactory Team",2020-12-01,2020-12-01
1,Mindfactory,1,Dead customer service,"Quick processing of my order, i couldnt check the order details for various reasons and eventually noticed that my product got shipped today and is heading to my old address as it was apparently still connected to my account. I reported the issue, asking for help, yet customer service could not string two words together in response to my email, i asked twice if there was anything i could do, and got a short response with words not even spelled properly, in return. Yes it was an error on my part but in no way shape or form did they offer any solution or assistance, suck my dick.","Dear customer,we kindly ask you to be more respectful when communicating with us. We are more than happy to help you with your issue regarding our service. For that, we need your customer-ID. You can simply add that as a reference to this rating, that way only our team and the Trustpilot team can see the reference. With kind regardsThe Mindfactory Team",2020-11-27,2020-11-27
1,Mindfactory,5,Awsome,I wish this was the Standart,"Dear Mr. Schepers,thank you for your good feedback. We look forward to welcome you in our shop again.Best regardsYour Mindfactory Team",2020-11-24,2020-11-24
1,Mindfactory,1,Mindfactory is the Ryanair of PC Parts,"Mindfactory is the Ryanair of PC Parts. Good prices, zero customer service.Order was not shipped 3 weeks after payment. No response to phone or mail enquiries. Resolved via paypal claim. No reply, no excuse, nothing.Pay a little extra and take your business elsewhere.","Dear Robert,we are very sorry to hear that you are not satisfied with our service. We usually answer our Mails very fast. It is also very unusual that you have to wait this long for your order to get shipped. Our delivery time is 1-3 working days unless we have to order the product from our external warehouse. But even then it should only take 3-5 working days, until we get the product. I can only imagine that there might have been delivery difficulties so we didn't get the product in time. If you provide us with your invoice number or customer number we can check that for you and can also check if there are any unanswered mails from you. The Reference number can only be seen by us and Trustpilot. We look forward to hearing from you. Best RegardsYour Mindfactory Team",2020-11-23,2020-11-23
1,Mindfactory,1,Selling RTX cards +200 euros above MSRP,NaN,"Dear Smith,we work with daily updated prices. These are based on our purchase prices and can change daily. As is usual in a free market economy, supply and demand determine the price. With kind regardsYour Mindfactory Team",2020-11-15,2020-11-15
1,Mindfactory,4,Service Level Gold,Explains a lotTy for the reply,"Dear Mr. Grgic,unfortunately the RAM was not in stock. The Service Level Gold  is an express collection for parts in stock. That means Service Level Gold orders are prioritized in our Warehouse. If the desired product is not in stock, it must be delivered in advance to our warehouse. This usually takes 3-5 business days. You ordered on 09.10, your RAM arrived on 13.10 and was shipped directly on 13.10. Thus the conditions of the Service Level Gold were kept. Please also note that in order for the Service Level Gold to take effect and your order to be shipped on the same day, the order must be placed before 2 pm. Your order was placed on Fridays at 4:30 pm. In this case, even if the goods are in stock, it would only be possible to ship the order the next Monday.Kind Regards,your Mindfactory-Team",2020-10-16,2020-10-16
1,Mindfactory,2,Service Level Gold = SCAM,"Service Level Gold is illigal.when you buy they advertise it ""same day delivery"" in the contract they say ""same day is not always possible"" - ofcourse they are not talking about weekends (weekends make sense).If you could not guarantee what you promise, it means you are stealing money.","Dear customer,In the description of the service it says ""Orders until 14.00 o'clock are handed over to our logistics partner on the same day"" which means that if you are before 14.00 o'clock your order will be collected and sent out on that day. Another conditions is that all your order articles are in stock at our warehouse. The service doesn't claim that the order will be delivered to you at the same day. That's logistically not possible and is not what we claim.Best regardsYour Mindfactory-Team  ",2020-08-24,2020-08-24
1,Mindfactory,5,nice,"Very fast delivery,lots of infornation concerning the specifications of the parts,overall very good, would reccomend.","Dear Costumer,thank you for your positive feedback. Kind regards,your Mindfactory-Team",2020-08-19,2020-08-19
1,Mindfactory,5,"Quick, efficient and highly recommended","Ordered parts for a full PC build on Sunday evening and opted for the ""Service Level Gold"" option. The order was processed and delivery tracking created by Monday morning. Impressed by the speed! Also opted for the UPS Express option, received all parts by Tuesday afternoon and writing this review on Tuesday evening from the finished PC! Prices were definitely among the cheapest and all the parts worked flawlessly. Would definitely reconsider for future shoppping for electronics.","Dear Mr. Aditya,we are happy to hear that you liked our services.  Kind regards,Your Mindfactory-Team",2020-06-23,2020-06-23
1,Mindfactory,3,"Paid 140 euros for installation and assurance service, got faulty component","Ordered a full build PC 3 weeks ago. It too two weeks to just send out the pc. I sent 3 emails over the course of a week to check what is going on, no reply. After 3 extra days of UPS delay I got the PC. Immediately, the Cooler Master AIO is making loud ticking noise at the pump. Based on research it is a common problem of this product with many people having the same. But the problem is I paid 140 euros extra as a service to have it checked and installed. This is exactly what I paid the extra money for, to receive a working product. Then I contacted them for exchange, again no response. Now I am very frustrated. Price of the products are competitive in Germany. Return policy is good. But the general custom service, or the lack of is less so.","Dear Jiajun,we regret to hear that you were not satisfied with our service.Please keep in mind that we only can begin with assembling the computer when all parts are in stock. Sadly you order parts that were not in stock. That is why your order got sent out delayed. Normally it takes around 2 business to process an order with a full build (variations are possible, depending on our workload).   Sadly we cant find 3 emails from you in our system.  We can only finde one email, which received an answer within the next 30 minutes.You paid the the service for assembling & testing the computer parts. This Service was provided and all parts were checked and were working correctly.If there is any damage at the waterpump , please reach out to our complaint department under reklamation@mindfactory.deKind regards,your Mindfactory-Team",2020-06-18,2020-06-18
1,Mindfactory,1,Order still in process for more than 3 weeks!,"I ordered a good amount of items, some of which were available in stock and ready for shipment by the time I placed my order. Of all items that are available, the smallest components are constantly awaiting shipment. It's been three weeks now and I cannot build a new Desktop because the same item is still awaiting shipment. No contact info as to why I do not receive the parts that are available or even a info when I can expect to get the whole set.Contact support just keeps me informed by stating that the parts are not available yet. Still on the edge of deciding between cancelling the order altogether or just awaiting the shipment (hopefully this year soon) and never buying from that store again.There is a reason why bigger shops and e-commerce giants are so successful.","Dear Customer,we are sad to hear, that you are not satisfied with our services. Unfortunately, it can sometimes happen that delivery difficulties arise with certain articles. We apologize for this. You are welcome to ask our colleagues at info@mindfactory.de to cancel the corresponding article so that we can finally send your order to you.Best regards,Your Mindfactory-Team",2020-06-04,2020-06-04
1,Mindfactory,2,Faulty items,"I ordered an entire computer here piece by piece and the GPU and memory card stopped working within less than 10 hours of use. All in all it took a month to get them both replaced and they never covered my extra shipping costs. Because the GPU broke, I could only tell the memory card was broken as well only once I got the GPU replaced, which meant I had to get them replaced seperately and pay more for shipping because of that. Now, I can forgive part of  the shipping costs, as I did order through a middle man and they couldn't cover them becuase the items were returned from a different address, but the fact that 2 items broke and the month of inconvenience it all caused made this a horrible experience.","Dear Mr.  Jesenšek,if you order directly from us we always refund shipping costs when we have to replace products. We are sad to hear that two of your ordered products were broken but we ask you to understand that we  only sell the items and do not make them ourselves so we can't guarantee that products are always free of defects. We still try to replace defect items as soon as possible. Best regards,Your Mindfactory-Team",2020-06-03,2020-06-03
1,Mindfactory,2,Lack of communication,Hello everyone. I'm a new customer of mind factory and my first purchase I submitted a payment for the product. Emails are quite delayed . I still have hope the product will be fulfilled. Also purchased service level gold so its kind of disappointing. My status of my order is still open even after payment submission. I'm so confused. Never seen a company operate this way. I hope to hear from them soon. Spent a lot of time and effort into ordering my product. Hope i don't get scammed. Pray for me. Processing number: 10656899,"Dear Customer,since you ordered via Bank transfer, we only can process your order when the money arrived on our bank account. It also got delayed because you dint sent the right amount in the beginning and needed to correct it. If you want want your order to arrive very quick you should check if the desired item is in stock (status in green ""lagernd""). If an item is ""verfügbar"" we need to order it. Your item arrived this morning in our warehouse and got sent out to you already.But i don't understand why you say we replied your emails delayed.You always received an answer the same day within our opening hours. Please keep in mind that the 21.05 was a bank holiday in Germany. Kind regards,Your Mindfactory Team",2020-05-25,2020-05-25
1,Mindfactory,5,Great service and staff,Great service and staff! Prices are also very good!,"Dear Mark,we thank you for your kind review. We are happy to hear that you are satisfied with out services und you to welcome you back in the future.Kind regards,Your Mindfactory-Team",2020-05-15,2020-05-15
